날짜,종가,오픈,고가,저가,거래량,변동,업비트,김프,사차산업,블록체인,머스크
2020.2.22,9655.7 ,9684.5 ,9706.5 ,9569.8 ,589.88K,-0.003,0.79203,0.00214,0.01158,0.03806,0.03156
2020.2.23,9942.7 ,9655.6 ,9965.6 ,9653.4 ,775.88K,0.0297,0.75995,0.00195,0.01451,0.04041,0.03188
2020.2.24,9662.7 ,9943.2 ,9981.0 ,9507.0 ,980.00K,-0.0282,0.90598,0.00409,0.01639,0.05694,0.04229
2020.2.25,9317.2 ,9662.6 ,9672.3 ,9269.8 ,937.97K,-0.0357,0.84962,0.00449,0.01945,0.05999,0.04255
2020.2.26,8800.3 ,9317.1 ,9368.1 ,8672.0 ,1.32M,-0.0555,0.84956,0.00429,0.02088,0.05876,0.04086
2020.2.27,8818.6 ,8800.1 ,8968.3 ,8538.5 ,1.13M,0.0021,0.92407,0.00507,0.01867,0.06019,0.03592
2020.2.28,8697.5 ,8820.1 ,8898.7 ,8451.9 ,1.08M,-0.0137,1.03691,0.00344,0.01737,0.05336,0.04392
2020.2.29,8543.7 ,8697.1 ,8793.7 ,8539.8 ,683.44K,-0.0177,0.7183,0.00227,0.01067,0.03722,0.03377
2020.3.1,8540.0 ,8543.8 ,8737.2 ,8437.2 ,784.05K,-0.0004,0.69273,0.00344,0.01086,0.03546,0.03572
2020.3.2,8904.8 ,8537.5 ,8961.8 ,8503.1 ,1.02M,0.0427,0.79092,0.00436,0.01646,0.06182,0.03832
2020.3.3,8761.4 ,8906.1 ,8911.7 ,8669.3 ,1.01M,-0.0161,0.76821,0.00416,0.02095,0.06631,0.03956
2020.3.4,8757.9 ,8761.3 ,8840.3 ,8679.7 ,759.69K,-0.0004,0.76958,0.00416,0.8001,0.06572,0.03709
2020.3.5,9060.3 ,8757.9 ,9147.3 ,8751.5 ,950.76K,0.0345,0.75891,0.00409,0.04425,0.0721,0.03605
2020.3.6,9134.8 ,9060.6 ,9165.2 ,9004.9 ,1.04M,0.0082,0.73912,0.00409,0.03553,0.06247,0.03481
2020.3.7,8887.8 ,9134.2 ,9180.8 ,8848.7 ,750.65K,-0.027,0.59752,0.0026,0.0218,0.0475,0.0283
2020.3.8,8034.1 ,8887.8 ,8888.0 ,8015.3 ,1.11M,-0.0961,0.5696,0.00299,0.0175,0.0436,0.02915
2020.3.9,7933.0 ,8035.8 ,8158.8 ,7648.7 ,1.54M,-0.0126,0.99832,0.0093,0.03039,0.07171,0.03364
2020.3.10,7891.2 ,7933.0 ,8145.5 ,7740.2 ,1.20M,-0.0053,0.87429,0.00728,0.02655,0.06819,0.03123
2020.3.11,7935.1 ,7892.1 ,7976.5 ,7606.0 ,1.10M,0.0056,0.76073,0.00566,0.02778,0.07464,0.03156
2020.3.12,4826.0 ,7935.2 ,7963.1 ,4546.6 ,3.22M,-0.3918,1.41175,0.01757,0.02713,0.0719,0.03793
2020.3.13,5584.3 ,4815.2 ,5934.3 ,3869.5 ,4.17M,0.1571,2.84491,0.03364,0.02446,0.06904,0.02817
2020.3.14,5182.7 ,5589.4 ,5634.9 ,5072.2 ,1.69M,-0.0719,1.44871,0.01151,0.01672,0.05329,0.02785
2020.3.15,5366.3 ,5182.9 ,5863.3 ,5120.6 ,1.61M,0.0354,1.17917,0.00754,0.01809,0.04945,0.02433
2020.3.16,5030.0 ,5366.4 ,5369.3 ,4477.7 ,2.55M,-0.0627,1.54671,0.01177,0.03403,0.08563,0.02811
2020.3.17,5261.1 ,5030.2 ,5432.8 ,4946.5 ,1.89M,0.0459,1.49153,0.00819,0.04249,0.08778,0.03065
2020.3.18,5361.4 ,5260.7 ,5373.1 ,5020.9 ,1.80M,0.0191,1.29604,0.0093,0.04216,0.08349,0.02915
2020.3.19,6172.0 ,5359.2 ,6379.5 ,5256.0 ,2.18M,0.1512,1.70387,0.00553,0.0462,0.08082,0.02947
2020.3.20,6205.3 ,6171.6 ,6858.1 ,5748.2 ,2.22M,0.0054,1.73127,0.00683,0.04099,0.07555,0.02928
2020.3.21,6186.2 ,6205.6 ,6438.3 ,5887.0 ,1.64M,-0.0031,1.04583,0.00442,0.027,0.04958,0.02323
2020.3.22,5822.1 ,6186.9 ,6394.4 ,5771.2 ,1.48M,-0.0589,0.8862,0.00488,0.02993,0.04978,0.02069
2020.3.23,6468.9 ,5822.0 ,6564.7 ,5710.8 ,1.88M,0.1111,1.13309,0.00533,0.0367,0.08915,0.02811
2020.3.24,6744.6 ,6468.8 ,6814.2 ,6380.8 ,1.73M,0.0426,1.15105,0.00553,0.04171,0.08726,0.02596
2020.3.25,6678.9 ,6744.8 ,6930.2 ,6474.6 ,1.52M,-0.0097,1.05396,0.00605,0.04321,0.08661,0.02466
2020.3.26,6725.1 ,6677.9 ,6772.9 ,6541.7 ,1.18M,0.0069,0.94164,0.00735,0.03976,0.09748,0.03065
2020.3.27,6373.4 ,6725.5 ,6813.7 ,6322.3 ,1.16M,-0.0523,0.89472,0.00605,0.04496,0.08388,0.03188
2020.3.28,6233.7 ,6373.4 ,6374.3 ,6046.5 ,1.26M,-0.0219,0.7209,0.0054,0.02388,0.05752,0.02668
2020.3.29,5890.4 ,6233.2 ,6258.8 ,5889.3 ,916.17K,-0.0551,0.66748,0.00462,0.02694,0.0654,0.02108
2020.3.30,6391.0 ,5890.4 ,6576.5 ,5872.5 ,1.43M,0.085,0.87194,0.00546,0.03689,0.10054,0.02648
2020.3.31,6412.5 ,6391.1 ,6513.1 ,6346.3 ,1.05M,0.0034,0.86043,0.00436,0.03813,0.08297,0.02277
2020.4.1,6638.5 ,6412.4 ,6661.3 ,6157.4 ,1.40M,0.0352,0.7198,0.0067,0.03514,0.08043,0.02928
2020.4.2,6800.5 ,6638.8 ,7182.7 ,6567.9 ,1.74M,0.0244,0.71667,0.00494,0.03475,0.07945,0.02446
2020.4.3,6735.9 ,6799.9 ,7026.3 ,6623.6 ,1.35M,-0.0095,0.71941,0.00676,0.03279,0.0734,0.0229
2020.4.4,6857.4 ,6735.9 ,6958.6 ,6679.1 ,1.05M,0.018,0.53765,0.00533,0.02388,0.04763,0.01958
2020.4.5,6772.7 ,6857.5 ,6889.4 ,6686.0 ,842.33K,-0.0123,0.49711,0.00436,0.02882,0.06579,0.0188
2020.4.6,7332.3 ,6772.8 ,7335.0 ,6770.1 ,1.53M,0.0826,0.75735,0.00858,0.03657,0.10496,0.02186
2020.4.7,7185.2 ,7332.3 ,7440.3 ,7101.7 ,1.32M,-0.0201,0.8903,0.00911,0.03839,0.09963,0.02544
2020.4.8,7361.2 ,7185.6 ,7396.1 ,7153.1 ,983.94K,0.0245,0.75403,0.00689,0.03312,0.08876,0.02479
2020.4.9,7289.0 ,7361.1 ,7361.1 ,7140.3 ,963.55K,-0.0098,0.69748,0.00696,0.04125,0.10548,0.02206
2020.4.10,6863.1 ,7289.0 ,7294.4 ,6756.1 ,1.37M,-0.0584,0.66051,0.00709,0.03435,0.07581,0.02394
2020.4.11,6867.8 ,6862.7 ,6931.4 ,6765.1 ,845.58K,0.0007,0.53524,0.00436,0.02127,0.05492,0.01991
2020.4.12,6917.6 ,6867.9 ,7158.8 ,6785.1 ,1.10M,0.0073,0.49568,0.00501,0.02915,0.06494,0.01717
2020.4.13,6841.3 ,6918.1 ,6920.3 ,6618.5 ,1.25M,-0.011,0.65934,0.00468,0.03644,0.08967,0.02498
2020.4.14,6850.9 ,6841.8 ,6970.8 ,6768.6 ,999.53K,0.0014,0.56179,0.00644,0.03819,0.09058,0.02342
2020.4.15,6629.1 ,6851.3 ,6929.5 ,6615.9 ,1.00M,-0.0324,0.47062,0.00468,0.0259,0.05973,0.02017
2020.4.16,7085.6 ,6629.1 ,7159.7 ,6520.5 ,1.54M,0.0689,0.59362,0.00748,0.05199,0.11179,0.02134
2020.4.17,7035.8 ,7085.5 ,7142.8 ,7005.8 ,810.10K,-0.007,0.58047,0.00501,0.04054,0.1783,0.02167
2020.4.18,7230.8 ,7035.9 ,7259.4 ,7031.5 ,796.45K,0.0277,0.47095,0.00266,0.02407,0.07919,0.01731
2020.4.19,7122.9 ,7230.9 ,7238.0 ,7079.1 ,5.93M,-0.0149,0.48956,0.0039,0.02772,0.11394,0.01796
2020.4.20,6833.5 ,7122.9 ,7207.5 ,6771.2 ,1.26M,-0.0406,0.57357,0.00468,0.03826,0.18091,0.01984
2020.4.21,6842.5 ,6833.4 ,6919.3 ,6774.3 ,892.57K,0.0013,0.58841,0.00507,0.03774,0.18318,0.02251
2020.4.22,7112.9 ,6842.5 ,7137.4 ,6821.8 ,914.18K,0.0395,0.53511,0.00624,0.04587,0.12871,0.02277
2020.4.23,7488.5 ,7112.8 ,7655.4 ,7036.5 ,1.34M,0.0528,0.56453,0.00832,0.04535,0.13281,0.02401
2020.4.24,7503.8 ,7491.3 ,7583.5 ,7423.5 ,951.95K,0.002,0.66936,0.00566,0.03683,0.12735,0.02576
2020.4.25,7540.4 ,7503.9 ,7684.6 ,7451.0 ,861.93K,0.0049,0.51735,0.00266,0.02206,0.07789,0.01828
2020.4.26,7678.9 ,7540.4 ,7679.4 ,7520.5 ,921.59K,0.0184,0.51396,0.00214,0.03409,0.08147,0.01757
2020.4.27,7766.0 ,7679.4 ,7768.5 ,7637.7 ,980.50K,0.0113,0.68147,0.00507,0.03774,0.11264,0.02134
2020.4.28,7746.9 ,7766.0 ,7770.1 ,7655.3 ,808.09K,-0.0025,0.62622,0.00624,0.03956,0.10021,0.02342
2020.4.29,8770.9 ,7746.7 ,8918.5 ,7729.7 ,1.83M,0.1322,0.73053,0.00475,0.03572,0.09637,0.02277
2020.4.30,8629.0 ,8770.6 ,9437.5 ,8425.5 ,2.04M,-0.0162,1.06008,0.00396,0.02232,0.07561,0.02108
2020.5.1,8821.6 ,8628.6 ,9040.3 ,8621.0 ,1.11M,0.0223,0.7947,0.00325,0.02707,0.06286,0.02388
2020.5.2,8966.3 ,8821.6 ,8986.2 ,8771.3 ,890.34K,0.0164,0.62889,0.00273,0.02219,0.06012,0.08453
2020.5.3,8885.5 ,8966.2 ,9169.9 ,8742.2 ,1.15M,-0.009,0.63103,0.0037,0.02544,0.06507,0.03123
2020.5.4,8874.7 ,8885.5 ,8945.5 ,8553.2 ,1.12M,-0.0012,0.66936,0.00331,0.03852,0.07763,0.03227
2020.5.5,9001.0 ,8874.2 ,9078.7 ,8800.4 ,1.05M,0.0142,0.58678,0.00234,0.0259,0.06351,0.03253
2020.5.6,9151.4 ,9000.6 ,9373.7 ,8923.6 ,1.62M,0.0167,0.69552,0.00449,0.04145,0.10509,0.04099
2020.5.7,9979.8 ,9152.7 ,10033.0 ,9064.8 ,1.91M,0.0905,0.7239,0.00481,0.03572,0.13262,0.02967
2020.5.8,9806.2 ,9980.1 ,10018.2 ,9731.4 ,1.42M,-0.0174,0.77784,0.00312,0.03618,0.1075,0.02531
2020.5.9,9554.6 ,9806.0 ,9910.5 ,9533.6 ,1.49M,-0.0257,0.62784,0.00286,0.0201,0.07327,0.01945
2020.5.10,8738.8 ,9553.9 ,9569.4 ,8259.3 ,2.47M,-0.0854,0.64691,0.00403,0.02629,0.06793,0.04867
2020.5.11,8579.8 ,8737.6 ,9129.6 ,8235.6 ,2.29M,-0.0182,0.75546,0.0052,0.04242,0.10301,0.03475
2020.5.12,8813.8 ,8569.8 ,8964.5 ,8542.8 ,1.35M,0.0273,0.69637,0.00455,0.04132,0.09234,0.04399
2020.5.13,9298.7 ,8813.9 ,9384.6 ,8799.1 ,1.50M,0.055,0.62693,0.00325,0.04093,0.09813,0.04249
2020.5.14,9778.4 ,9298.7 ,9887.5 ,9265.8 ,1.77M,0.0516,0.70275,0.0039,0.03904,0.1088,0.02726
2020.5.15,9318.0 ,9778.6 ,9819.6 ,9223.2 ,1.56M,-0.0471,0.62778,0.0039,0.03618,0.10307,0.02843
2020.5.16,9379.5 ,9318.1 ,9579.0 ,9233.0 ,1.10M,0.0066,0.48631,0.00208,0.02127,0.04867,0.0218
2020.5.17,9677.7 ,9376.6 ,9866.0 ,9327.8 ,1.18M,0.0318,0.46138,0.00416,0.03039,0.06364,0.0216
2020.5.18,9730.7 ,9678.4 ,9930.2 ,9524.4 ,1.18M,0.0055,0.73795,0.00605,0.03813,0.24611,0.03318
2020.5.19,9773.3 ,9730.8 ,9883.9 ,9498.7 ,1.16M,0.0044,0.76223,0.00325,0.04386,0.20915,0.02993
2020.5.20,9512.3 ,9773.0 ,9829.3 ,9368.4 ,1.15M,-0.0267,0.71947,0.00396,0.03917,0.29427,0.02479
2020.5.21,9059.0 ,9511.6 ,9567.1 ,8833.6 ,1.41M,-0.0476,0.68804,0.00494,0.04236,0.16594,0.05485
2020.5.22,9169.7 ,9058.2 ,9253.5 ,8952.1 ,914.59K,0.0122,0.7185,0.00364,0.03995,0.11199,0.0313
2020.5.23,9177.0 ,9169.8 ,9303.2 ,9098.9 ,812.56K,0.0008,0.53791,0.00331,0.02088,0.07659,0.0201
2020.5.24,8728.2 ,9177.9 ,9292.0 ,8724.1 ,1.11M,-0.0489,0.53654,0.0026,0.02583,0.06533,0.02075
2020.5.25,8898.2 ,8728.0 ,8959.5 ,8666.1 ,941.89K,0.0195,0.83244,0.00449,0.04002,0.12416,0.027
2020.5.26,8842.5 ,8897.7 ,8994.6 ,8713.9 ,784.92K,-0.0063,0.79541,0.00305,0.04047,0.12305,0.03546
2020.5.27,9199.1 ,8842.3 ,9210.9 ,8818.6 ,810.89K,0.0403,0.69383,0.00429,0.03566,0.1129,0.03201
2020.5.28,9572.2 ,9199.8 ,9610.8 ,9119.2 ,948.86K,0.0406,0.68114,0.00292,0.03422,0.11876,0.03911
2020.5.29,9424.8 ,9573.4 ,9596.5 ,9358.1 ,814.33K,-0.0154,0.62147,0.00383,0.02791,0.10203,0.03292
2020.5.30,9692.5 ,9424.8 ,9729.9 ,9352.7 ,720.62K,0.0284,0.54097,0.00214,0.01874,0.07028,0.02225
2020.5.31,9454.8 ,9692.9 ,9695.6 ,9406.2 ,645.27K,-0.0245,0.67079,0.00312,0.02264,0.08785,0.18331
2020.6.1,10189.3 ,9454.5 ,10301.8 ,9429.7 ,796.68K,0.0777,0.75383,0.00305,0.03865,0.10783,0.21631
2020.6.2,9527.6 ,10190.7 ,10207.3 ,9347.3 ,1.06M,-0.0649,0.88411,0.00383,0.0406,0.1077,0.06318
2020.6.3,9667.2 ,9527.0 ,9667.2 ,9421.7 ,558.12K,0.0147,0.81396,0.00481,0.04106,0.12208,0.04783
2020.6.4,9794.4 ,9667.2 ,9864.4 ,9490.9 ,593.66K,0.0132,0.85821,0.00455,0.04158,0.10555,0.03787
2020.6.5,9631.2 ,9794.0 ,9846.1 ,9628.7 ,527.05K,-0.0167,0.73873,0.00234,0.03741,0.10242,0.03188
2020.6.6,9669.6 ,9630.8 ,9733.1 ,9549.5 ,370.85K,0.004,0.53173,0.00175,0.02583,0.05993,0.03188
2020.6.7,9742.6 ,9669.6 ,9791.8 ,9417.4 ,549.20K,0.0076,0.53498,0.00234,0.02824,0.06787,0.02694
2020.6.8,9777.9 ,9743.4 ,9788.2 ,9662.3 ,431.04K,0.0036,0.66559,0.00429,0.04255,0.11446,0.02999
2020.6.9,9768.8 ,9777.7 ,9857.2 ,9616.6 ,479.55K,-0.0009,0.64281,0.00338,0.04281,0.11466,0.02895
2020.6.10,9878.8 ,9768.8 ,9970.9 ,9710.7 ,533.55K,0.0113,0.60234,0.00429,0.04112,0.10613,0.02947
2020.6.11,9283.2 ,9878.9 ,9945.2 ,9139.1 ,919.30K,-0.0603,0.65908,0.00377,0.04034,0.10789,0.02785
2020.6.12,9466.6 ,9283.7 ,9547.5 ,9249.4 ,529.28K,0.0197,0.65622,0.00357,0.03761,0.10132,0.03709
2020.6.13,9471.3 ,9466.5 ,9484.9 ,9369.9 ,364.97K,0.0005,0.48195,0.00169,0.02492,0.0583,0.02336
2020.6.14,9345.3 ,9470.7 ,9474.7 ,9264.4 ,311.27K,-0.0133,0.44283,0.0026,0.02993,0.07002,0.02336
2020.6.15,9425.4 ,9345.5 ,9489.7 ,8925.6 ,750.90K,0.0086,0.74251,0.00357,0.04242,0.10717,0.02401
2020.6.16,9523.5 ,9425.6 ,9577.1 ,9379.3 ,545.47K,0.0104,0.70216,0.00305,0.04203,0.12038,0.02479
2020.6.17,9464.6 ,9523.6 ,9543.6 ,9258.2 ,446.45K,-0.0062,0.67899,0.00396,0.04373,0.09637,0.02232
2020.6.18,9388.1 ,9464.6 ,9480.4 ,9289.3 ,391.67K,-0.0081,0.62589,0.00383,0.04242,0.10633,0.02271
2020.6.19,9314.0 ,9390.3 ,9424.0 ,9249.6 ,478.49K,-0.0079,0.74524,0.00416,0.03943,0.08095,0.02082
2020.6.20,9358.8 ,9314.0 ,9394.5 ,9199.8 ,383.44K,0.0048,0.57995,0.00247,0.02603,0.05726,0.03175
2020.6.21,9296.4 ,9358.8 ,9411.2 ,9288.5 ,335.99K,-0.0067,0.56108,0.00253,0.02739,0.06514,0.01867
2020.6.22,9683.7 ,9296.5 ,9751.9 ,9285.8 ,523.32K,0.0417,0.73522,0.00305,0.04288,0.10776,0.0244
2020.6.23,9624.6 ,9683.9 ,9715.6 ,9581.8 ,375.49K,-0.0061,0.77238,0.00416,0.04587,0.1114,0.02199
2020.6.24,9302.0 ,9624.6 ,9667.4 ,9223.0 ,515.78K,-0.0335,0.64821,0.00409,0.04783,0.16249,0.02147
2020.6.25,9247.5 ,9300.8 ,9327.3 ,9022.6 ,524.45K,-0.0059,0.58216,0.00318,0.0408,0.13262,0.02004
2020.6.26,9160.0 ,9247.5 ,9296.5 ,9060.1 ,489.84K,-0.0095,0.52516,0.00312,0.04151,0.10301,0.02023
2020.6.27,9008.3 ,9160.5 ,9190.5 ,8865.3 ,441.93K,-0.0166,0.40184,0.00182,0.02531,0.06364,0.01783
2020.6.28,9124.0 ,9008.4 ,9185.5 ,8950.2 ,329.01K,0.0128,0.42891,0.00299,0.02713,0.06989,0.01574
2020.6.29,9185.4 ,9122.8 ,9229.1 ,9033.6 ,401.12K,0.0067,0.55008,0.0024,0.03924,0.14297,0.0231
2020.6.30,9135.4 ,9186.0 ,9199.8 ,9075.3 ,381.73K,-0.0054,0.51832,0.00409,0.03813,0.1362,0.02472
2020.7.1,9229.9 ,9135.9 ,9289.0 ,9101.1 ,366.78K,0.0103,0.51364,0.00357,0.04132,0.1021,0.02498
2020.7.2,9085.1 ,9229.9 ,9259.7 ,8962.1 ,483.10K,-0.0157,0.57819,0.00292,0.03455,0.08616,0.02622
2020.7.3,9067.1 ,9085.0 ,9120.4 ,9050.9 ,333.88K,-0.002,0.52008,0.00266,0.0326,0.08544,0.0257
2020.7.4,9134.4 ,9067.1 ,9182.3 ,9049.6 ,261.25K,0.0074,0.43171,0.00214,0.02023,0.05284,0.01828
2020.7.5,9081.0 ,9134.3 ,9149.6 ,8932.1 ,314.10K,-0.0058,0.39819,0.00214,0.02811,0.05856,0.0188
2020.7.6,9339.0 ,9080.4 ,9363.0 ,9063.2 ,510.27K,0.0284,0.57318,0.00494,0.03618,0.09969,0.02349
2020.7.7,9256.0 ,9338.8 ,9371.2 ,9209.3 ,420.55K,-0.0089,0.6611,0.00312,0.03715,0.09793,0.02941
2020.7.8,9429.9 ,9256.3 ,9458.3 ,9233.1 ,509.94K,0.0188,0.78272,0.00305,0.03683,0.09676,0.0311
2020.7.9,9235.7 ,9430.1 ,9434.5 ,9176.0 ,444.27K,-0.0206,0.78357,0.00299,0.03637,0.09871,0.03201
2020.7.10,9285.1 ,9239.0 ,9309.8 ,9131.9 ,418.47K,0.0053,0.6542,0.00292,0.02947,0.07789,0.02759
2020.7.11,9233.3 ,9285.8 ,9295.5 ,9184.2 ,353.92K,-0.0056,0.50693,0.0024,0.0175,0.04926,0.04015
2020.7.12,9300.8 ,9234.2 ,9337.8 ,9170.4 ,366.88K,0.0073,0.48051,0.00169,0.02284,0.06162,0.03318
2020.7.13,9243.6 ,9300.5 ,9329.6 ,9207.6 ,456.87K,-0.0062,0.63227,0.00377,0.03546,0.09052,0.03214
2020.7.14,9253.4 ,9243.1 ,9274.8 ,9135.7 ,453.83K,0.0011,0.64119,0.00292,0.04073,0.0995,0.03221
2020.7.15,9198.7 ,9253.6 ,9270.2 ,9168.7 ,429.84K,-0.0059,0.5739,0.00273,0.03793,0.10067,0.027
2020.7.16,9135.3 ,9198.7 ,9224.2 ,9052.0 ,429.04K,-0.0069,0.56192,0.00305,0.03162,0.09377,0.0354
2020.7.17,9155.8 ,9135.4 ,9181.9 ,9091.5 ,310.92K,0.0022,0.51572,0.00234,0.03097,0.087,0.02642
2020.7.18,9170.2 ,9155.8 ,9198.8 ,9126.7 ,276.40K,0.0016,0.41596,0.00143,0.0188,0.05804,0.01835
2020.7.19,9208.0 ,9170.1 ,9224.8 ,9106.4 ,265.25K,0.0041,0.43451,0.00247,0.01906,0.05232,0.01672
2020.7.20,9162.4 ,9208.1 ,9218.4 ,9139.9 ,312.98K,-0.005,0.57481,0.00234,0.03351,0.087,0.02075
2020.7.21,9387.3 ,9162.3 ,9426.9 ,9155.1 ,458.99K,0.0246,0.60591,0.00403,0.03273,0.08563,0.03338
2020.7.22,9513.7 ,9387.4 ,9523.1 ,9296.0 ,386.00K,0.0135,0.61665,0.00273,0.03468,0.09429,0.04125
2020.7.23,9599.6 ,9513.6 ,9646.5 ,9451.1 ,425.66K,0.009,0.7142,0.00364,0.03546,0.08537,0.0667
2020.7.24,9546.4 ,9599.2 ,9626.2 ,9480.5 ,359.16K,-0.0055,0.60312,0.0039,0.03637,0.07223,0.02401
2020.7.25,9704.1 ,9546.7 ,9729.3 ,9536.2 ,306.29K,0.0165,0.50179,0.00234,0.01626,0.04125,0.01789
2020.7.26,9932.5 ,9690.0 ,10086.6 ,9645.9 ,415.07K,0.0235,0.70522,0.00234,0.02101,0.10613,0.0201
2020.7.27,11022.8 ,9932.7 ,11367.0 ,9894.6 ,908.99K,0.1098,0.95921,0.00292,0.03188,0.10119,0.02518
2020.7.28,10908.5 ,10961.1 ,11046.1 ,10873.6 ,658.37K,-0.0104,1.18457,0.00845,0.02999,0.08811,0.02388
2020.7.29,11105.9 ,10908.4 ,11336.5 ,10771.8 ,576.83K,0.0181,1.23825,0.00611,0.03312,0.08062,0.02772
2020.7.30,11096.2 ,11105.8 ,11164.4 ,10861.6 ,501.14K,-0.0009,1.2063,0.0067,0.03221,0.07568,0.02323
2020.7.31,11333.4 ,11096.5 ,11434.8 ,10964.6 ,530.95K,0.0214,1.02442,0.00475,0.02544,0.06806,0.02407
2020.8.1,11803.1 ,11333.2 ,11847.7 ,11226.1 ,611.47K,0.0414,0.96292,0.00312,0.02232,0.04294,0.02557
2020.8.2,11066.8 ,11802.6 ,12061.1 ,10730.7 ,647.95K,-0.0624,1.9794,0.00527,0.02603,0.05876,0.01952
2020.8.3,11224.4 ,11066.9 ,11461.1 ,10981.6 ,470.24K,0.0142,1.28127,0.00442,0.03481,0.08713,0.03865
2020.8.4,11184.7 ,11223.8 ,11407.8 ,11043.0 ,485.79K,-0.0035,1.20773,0.00455,0.03683,0.07457,0.03247
2020.8.5,11735.1 ,11184.8 ,11771.5 ,11114.5 ,570.83K,0.0492,1.21268,0.00338,0.0365,0.08056,0.0272
2020.8.6,11757.1 ,11735.0 ,11898.4 ,11563.0 ,554.85K,0.0019,1.05246,0.00409,0.0337,0.0762,0.02531
2020.8.7,11592.0 ,11757.1 ,11901.8 ,11352.4 ,517.00K,-0.014,0.99292,0.00273,0.03344,0.0719,0.02759
2020.8.8,11764.3 ,11591.6 ,11805.5 ,11533.5 ,317.06K,0.0149,0.74908,0.00162,0.01861,0.05069,0.02049
2020.8.9,11681.2 ,11764.4 ,11792.8 ,11527.5 ,303.00K,-0.0071,0.82092,0.00208,0.02622,0.05707,0.0214
2020.8.10,11889.2 ,11681.1 ,12041.1 ,11546.9 ,564.11K,0.0178,1.08591,0.00605,0.03989,0.08655,0.02804
2020.8.11,11390.4 ,11889.2 ,11931.8 ,11146.7 ,615.90K,-0.0419,1.07387,0.00514,0.04216,0.08694,0.02863
2020.8.12,11557.2 ,11390.4 ,11605.4 ,11190.6 ,549.59K,0.0146,0.96969,0.00494,0.0419,0.07711,0.02947
2020.8.13,11770.9 ,11557.2 ,11772.9 ,11298.4 ,545.67K,0.0185,0.95459,0.00416,0.03969,0.08017,0.0216
2020.8.14,11750.8 ,11771.1 ,11835.5 ,11651.5 ,435.44K,-0.0017,0.99721,0.00455,0.03442,0.06709,0.0231
2020.8.15,11845.3 ,11751.1 ,11964.0 ,11711.5 ,499.10K,0.008,0.8057,0.00266,0.01828,0.05329,0.0149
2020.8.16,11899.0 ,11845.5 ,11922.5 ,11688.9 ,410.81K,0.0045,0.79047,0.00221,0.02752,0.04477,0.01574
2020.8.17,12282.6 ,11898.8 ,12444.1 ,11764.0 ,628.41K,0.0322,0.94301,0.00832,0.03273,0.05954,0.01744
2020.8.18,11947.6 ,12283.0 ,12381.4 ,11842.0 ,606.79K,-0.0273,1.10576,0.00657,0.03592,0.07652,0.03943
2020.8.19,11750.2 ,11944.4 ,12013.2 ,11602.6 ,550.26K,-0.0165,0.95771,0.0037,0.03553,0.0721,0.02687
2020.8.20,11856.9 ,11751.0 ,11881.0 ,11672.7 ,430.93K,0.0091,0.86557,0.00442,0.03696,0.0814,0.02583
2020.8.21,11529.2 ,11856.9 ,11877.4 ,11495.6 ,506.38K,-0.0276,1.08832,0.00422,0.02869,0.08219,0.02973
2020.8.22,11661.3 ,11529.2 ,11677.0 ,11382.1 ,433.98K,0.0115,0.82737,0.00331,0.02277,0.0501,0.01841
2020.8.23,11641.6 ,11661.1 ,11705.4 ,11520.8 ,377.33K,-0.0017,0.7278,0.0037,0.02837,0.06969,0.02082
2020.8.24,11753.5 ,11641.6 ,11824.6 ,11587.1 ,429.13K,0.0096,0.92251,0.00357,0.04405,0.10197,0.02603
2020.8.25,11324.8 ,11752.9 ,11766.9 ,11131.0 ,594.07K,-0.0365,0.8562,0.0039,0.04607,0.10503,0.02635
2020.8.26,11462.3 ,11324.9 ,11533.6 ,11254.6 ,513.06K,0.0121,0.91275,0.00475,0.04626,0.09702,0.02355
2020.8.27,11327.4 ,11462.3 ,11580.3 ,11135.3 ,560.59K,-0.0118,0.91691,0.00449,0.0542,0.09871,0.02785
2020.8.28,11527.4 ,11327.5 ,11539.0 ,11281.9 ,464.94K,0.0177,0.78481,0.00436,0.04444,0.08134,0.02576
2020.8.29,11468.1 ,11527.8 ,11576.8 ,11433.5 ,389.85K,-0.0051,0.69741,0.00182,0.02772,0.06201,0.03754
2020.8.30,11702.0 ,11468.1 ,11704.2 ,11462.6 ,409.36K,0.0204,0.69962,0.00286,0.04841,0.09396,0.06442
2020.8.31,11644.2 ,11701.1 ,11760.2 ,11563.8 ,496.14K,-0.0049,0.84546,0.0052,0.05915,0.10639,0.06162
2020.9.1,11914.9 ,11644.2 ,12045.9 ,11544.6 ,580.69K,0.0232,0.93969,0.00416,0.05824,0.10815,0.08694
2020.9.2,11413.3 ,11914.4 ,11947.5 ,11244.9 ,20.26M,-0.0421,1.08038,0.00546,0.05765,0.10438,0.04809
2020.9.3,10168.8 ,11413.2 ,11442.7 ,10009.5 ,9.65M,-0.109,0.97431,0.00683,0.05329,0.11648,0.03832
2020.9.4,10472.5 ,10168.7 ,10614.2 ,9960.3 ,12.50M,0.0299,1.21203,0.01041,0.04646,0.10242,0.03924
2020.9.5,10092.2 ,10472.3 ,10558.7 ,9897.8 ,14.72M,-0.0363,0.81702,0.01926,0.02817,0.08017,0.03143
2020.9.6,10296.4 ,10092.2 ,10337.7 ,10004.7 ,12.12M,0.0202,0.83407,0.01288,0.03624,0.0801,0.02531
